sn,datatype,location,animal,aname,areaid,timebinid,pn,start,end,startreason,endreason,stdate,sttime,algostatus,phename,expdur,period,entct,emptyct,emptydur,inact,inadur,inadist,smlct,smldur,smldist,larct,lardur,lardist,operator,locationcode,samplecode,active,parallelize,bkgrefreshdelay,savetodisk,skipimagecount,showdetectioninexperiment,showdetection,hdetthr,ldetthr,anicolor,xminsize,xscale,yscale,scaleunit,behavname,jitter,outSideOnError,smllarthr,inasmlthr
1,Locomotion,LocA01,,A01_Name,2,2,1,0,10,Beginning of period,End of period,6/21/2023,12:08:00,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,1,753.158,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA02,,A02_Name,5,2,1,0,10,Beginning of period,End of period,6/21/2023,12:08:00,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,1,753.158,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA03,,A03_Name,6,2,1,0,10,Beginning of period,End of period,6/21/2023,12:08:00,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,1,0,0,1,10.002,4.382,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA04,,B01_Name,7,2,1,0,10,Beginning of period,End of period,6/21/2023,12:08:00,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,1,0,0,4,9.668,19.744,3,0.334,1.674,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA05,,B02_Name,8,2,1,0,10,Beginning of period,End of period,6/21/2023,12:08:00,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,1,1,0.033,9,8.703,13.342,13,0.799,4.173,6,0.467,5.224,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA06,,B03_Name,9,2,1,0,10,Beginning of period,End of period,6/21/2023,12:08:00,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,1,753.158,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA07,,C01_Name,10,2,1,0,10,Beginning of period,End of period,6/21/2023,12:08:00,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,1,753.158,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA08,,C02_Name,11,2,1,0,10,Beginning of period,End of period,6/21/2023,12:08:00,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,1,753.158,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA09,,C03_Name,12,2,1,0,10,Beginning of period,End of period,6/21/2023,12:08:00,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,1,0,0,2,9.902,17.94,1,0.099,0.31,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA10,,D01_Name,13,2,1,0,10,Beginning of period,End of period,6/21/2023,12:08:00,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,1,753.158,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA11,,D02_Name,14,2,1,0,10,Beginning of period,End of period,6/21/2023,12:08:00,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,1,0,0,1,10.002,13.866,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA12,,D03_Name,15,2,1,0,10,Beginning of period,End of period,6/21/2023,12:08:00,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,1,753.158,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA01,,A01_Name,2,2,2,10,20,Beginning of period,End of period,6/21/2023,12:08:10,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,10.026,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA02,,A02_Name,5,2,2,10,20,Beginning of period,End of period,6/21/2023,12:08:10,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,10.026,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA03,,A03_Name,6,2,2,10,20,Beginning of period,End of period,6/21/2023,12:08:10,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,0,10.026,5.638,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA04,,B01_Name,7,2,2,10,20,Beginning of period,End of period,6/21/2023,12:08:10,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,5,9.26,18.507,5,0.767,3.878,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA05,,B02_Name,8,2,2,10,20,Beginning of period,End of period,6/21/2023,12:08:10,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,9,8.527,13.442,12,0.865,4.706,5,0.634,11.659,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA06,,B03_Name,9,2,2,10,20,Beginning of period,End of period,6/21/2023,12:08:10,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,10.026,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA07,,C01_Name,10,2,2,10,20,Beginning of period,End of period,6/21/2023,12:08:10,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,10.026,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA08,,C02_Name,11,2,2,10,20,Beginning of period,End of period,6/21/2023,12:08:10,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,10.026,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA09,,C03_Name,12,2,2,10,20,Beginning of period,End of period,6/21/2023,12:08:10,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,1,9.993,16.97,1,0.033,0.122,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA10,,D01_Name,13,2,2,10,20,Beginning of period,End of period,6/21/2023,12:08:10,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,10.026,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA11,,D02_Name,14,2,2,10,20,Beginning of period,End of period,6/21/2023,12:08:10,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,0,10.026,15.181,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA12,,D03_Name,15,2,2,10,20,Beginning of period,End of period,6/21/2023,12:08:10,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,10.026,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA01,,A01_Name,2,2,3,20,30,Beginning of period,End of period,6/21/2023,12:08:20,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.993,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA02,,A02_Name,5,2,3,20,30,Beginning of period,End of period,6/21/2023,12:08:20,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.993,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA03,,A03_Name,6,2,3,20,30,Beginning of period,End of period,6/21/2023,12:08:20,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,0,9.993,10.011,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA04,,B01_Name,7,2,3,20,30,Beginning of period,End of period,6/21/2023,12:08:20,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,10,8.927,16.427,10,1.066,5.183,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA05,,B02_Name,8,2,3,20,30,Beginning of period,End of period,6/21/2023,12:08:20,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,10,8.16,11.748,18,1.265,6.882,7,0.567,6.759,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA06,,B03_Name,9,2,3,20,30,Beginning of period,End of period,6/21/2023,12:08:20,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,1,0,3.531,1,5.997,12.402,2,0.266,1.956,1,0.166,1.531,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA07,,C01_Name,10,2,3,20,30,Beginning of period,End of period,6/21/2023,12:08:20,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.993,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA08,,C02_Name,11,2,3,20,30,Beginning of period,End of period,6/21/2023,12:08:20,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.993,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA09,,C03_Name,12,2,3,20,30,Beginning of period,End of period,6/21/2023,12:08:20,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,2,9.926,19.592,2,0.067,0.422,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA10,,D01_Name,13,2,3,20,30,Beginning of period,End of period,6/21/2023,12:08:20,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.993,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA11,,D02_Name,14,2,3,20,30,Beginning of period,End of period,6/21/2023,12:08:20,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,0,9.993,16.914,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA12,,D03_Name,15,2,3,20,30,Beginning of period,End of period,6/21/2023,12:08:20,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.993,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA01,,A01_Name,2,2,4,30,40,Beginning of period,End of period,6/21/2023,12:08:30,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.992,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA02,,A02_Name,5,2,4,30,40,Beginning of period,End of period,6/21/2023,12:08:30,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.992,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA03,,A03_Name,6,2,4,30,40,Beginning of period,End of period,6/21/2023,12:08:30,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,0,9.992,8.902,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA04,,B01_Name,7,2,4,30,40,Beginning of period,End of period,6/21/2023,12:08:30,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,0,9.992,14.584,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA05,,B02_Name,8,2,4,30,40,Beginning of period,End of period,6/21/2023,12:08:30,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,8,8.827,11.629,12,0.767,4.432,6,0.399,3.701,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA06,,B03_Name,9,2,4,30,40,Beginning of period,End of period,6/21/2023,12:08:30,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,1,9.959,19.474,1,0.033,0.074,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA07,,C01_Name,10,2,4,30,40,Beginning of period,End of period,6/21/2023,12:08:30,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,1,1,9.959,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA08,,C02_Name,11,2,4,30,40,Beginning of period,End of period,6/21/2023,12:08:30,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.992,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA09,,C03_Name,12,2,4,30,40,Beginning of period,End of period,6/21/2023,12:08:30,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,0,9.992,18.575,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA10,,D01_Name,13,2,4,30,40,Beginning of period,End of period,6/21/2023,12:08:30,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.992,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA11,,D02_Name,14,2,4,30,40,Beginning of period,End of period,6/21/2023,12:08:30,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,0,9.992,10.979,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA12,,D03_Name,15,2,4,30,40,Beginning of period,End of period,6/21/2023,12:08:30,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.992,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA01,,A01_Name,2,2,5,40,50,Beginning of period,End of period,6/21/2023,12:08:40,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,1,1,9.859,0,0,0,1,0.067,2.106,1,0.033,0.094,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA02,,A02_Name,5,2,5,40,50,Beginning of period,End of period,6/21/2023,12:08:40,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,1,1,9.926,0,0,0,1,0.033,1.619,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA03,,A03_Name,6,2,5,40,50,Beginning of period,End of period,6/21/2023,12:08:40,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,1,9.76,9.747,3,0.166,1.907,2,0.067,1.427,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA04,,B01_Name,7,2,5,40,50,Beginning of period,End of period,6/21/2023,12:08:40,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,3,9.262,10.935,5,0.497,5.004,3,0.234,3.3,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA05,,B02_Name,8,2,5,40,50,Beginning of period,End of period,6/21/2023,12:08:40,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,9,7.793,10.345,17,0.897,5.341,10,1.302,23.79,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA06,,B03_Name,9,2,5,40,50,Beginning of period,End of period,6/21/2023,12:08:40,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,2,9.693,18.693,2,0.3,2.275,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA07,,C01_Name,10,2,5,40,50,Beginning of period,End of period,6/21/2023,12:08:40,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,1,9.859,1,0.066,0.198,1,0.034,7.058,1,0.033,0.992,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA08,,C02_Name,11,2,5,40,50,Beginning of period,End of period,6/21/2023,12:08:40,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,1,2,9.892,0,0,0,1,0.067,8.218,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA09,,C03_Name,12,2,5,40,50,Beginning of period,End of period,6/21/2023,12:08:40,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,2,9.759,17.969,3,0.1,2.052,2,0.134,1.96,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA10,,D01_Name,13,2,5,40,50,Beginning of period,End of period,6/21/2023,12:08:40,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.993,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA11,,D02_Name,14,2,5,40,50,Beginning of period,End of period,6/21/2023,12:08:40,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,1,9.726,17.712,1,0.033,0.03,1,0.233,9.859,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA12,,D03_Name,15,2,5,40,50,Beginning of period,End of period,6/21/2023,12:08:40,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,9.993,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA01,,A01_Name,2,2,6,50,60,Beginning of period,End of period,6/21/2023,12:08:50,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,10.026,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA02,,A02_Name,5,2,6,50,60,Beginning of period,End of period,6/21/2023,12:08:50,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,10.026,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA03,,A03_Name,6,2,6,50,60,Beginning of period,End of period,6/21/2023,12:08:50,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,0,10.026,11.111,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA04,,B01_Name,7,2,6,50,60,Beginning of period,End of period,6/21/2023,12:08:50,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,0,10.026,10.266,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA05,,B02_Name,8,2,6,50,60,Beginning of period,End of period,6/21/2023,12:08:50,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,12,8.128,14.461,17,1.365,8.108,7,0.532,5.814,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA06,,B03_Name,9,2,6,50,60,Beginning of period,End of period,6/21/2023,12:08:50,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,0,3,9.926,18.236,3,0.1,0.418,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA07,,C01_Name,10,2,6,50,60,Beginning of period,End of period,6/21/2023,12:08:50,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,10.026,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA08,,C02_Name,11,2,6,50,60,Beginning of period,End of period,6/21/2023,12:08:50,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,0,10.026,0,0,0,0,0,0,0,0,0,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
1,Locomotion,LocA09,,C03_Name,12,2,6,50,60,Beginning of period,End of period,6/21/2023,12:08:50,,C:\Users\ZEB8251\Documents\ViewPoint Data\Green Beans\12wConfigFile.phe,1:00:00,0:00:10,0,3,0.134,11,8.861,16.298,10,0.93,5.227,2,0.1,0.934,ZEB8251,,,1,0,0,0,1,0,0,255,20,black,2,0.131717,0.131717,mm,Locomotion,0,0,8,4
